"support_wind_turbines","proximity_to_proposed","env_concern","trust_in_government","left_right_ideology","age","income","educ"
1,0,2,0,0,51,82444,2
1,0,2,1,0,79,65424,1
1,1,3,0,1,81,18262,2
1,0,1,1,0,84,99793,1
0,1,1,0,1,61,75148,2
1,0,3,1,0,30,72798,3
1,0,3,1,1,25,81029,1
0,0,3,0,0,83,11341,1
1,0,2,1,0,63,43644,2
1,0,2,1,1,57,23047,1
0,0,2,0,1,78,22023,3
1,0,2,0,0,77,85183,2
1,1,2,0,1,76,61681,3
1,0,1,1,0,76,97073,2
0,0,1,1,0,48,22251,1
1,0,3,1,1,47,45554,1
1,0,1,1,1,27,66575,2
1,0,2,1,1,69,92836,1
1,0,3,1,1,72,94208,3
1,0,1,0,1,44,81720,2
0,0,1,0,0,72,88752,2
1,1,2,0,1,58,39323,1
1,0,1,0,0,79,66564,1
1,0,3,0,0,20,15667,3
1,0,2,1,0,39,31833,1
1,0,2,1,1,22,50698,1
1,0,2,1,0,78,23581,2
1,0,1,1,0,18,89213,3
1,0,3,1,1,40,43172,3
1,1,2,0,1,36,79584,1
1,1,3,1,0,74,38001,2
1,1,2,0,0,48,94780,1
1,0,1,0,0,62,90055,1
0,0,3,0,1,85,35201,2
1,0,1,0,1,37,38377,2
1,1,1,1,0,48,52140,3
0,0,1,1,0,83,91997,3
1,1,3,0,1,51,95794,1
1,0,1,0,1,37,89438,1
1,0,2,0,0,56,64587,1
1,0,2,0,0,74,93989,3
1,1,3,0,1,53,81535,1
1,0,2,1,1,63,36269,1
1,1,1,0,0,27,73257,1
1,0,2,0,0,21,85321,1
1,0,3,0,0,26,40120,3
1,0,3,1,1,51,65980,1
1,0,3,0,1,59,46141,3
1,0,2,1,1,29,64048,2
1,0,2,1,1,73,93232,1
0,1,2,0,1,63,25981,2
1,1,3,1,0,46,57880,2
1,1,2,0,0,34,95088,1
1,1,3,0,1,23,90621,2
1,0,1,1,1,50,46187,2
1,0,3,1,0,68,97109,2
1,0,2,0,1,57,67609,2
1,0,2,0,1,32,54532,1
0,0,1,1,0,81,23138,2
1,1,1,0,1,72,76384,2
1,0,1,0,0,37,87368,1
1,1,3,0,1,78,72069,1
0,0,3,1,0,67,37012,1
1,1,2,0,1,58,33391,1
1,0,2,1,0,85,67910,1
1,0,1,1,0,81,84614,2
1,0,3,0,1,37,12161,1
1,0,1,1,0,47,87707,3
1,1,1,0,1,78,80183,2
1,1,3,0,1,28,44008,2
1,1,2,0,1,50,31905,1
0,0,1,1,1,45,14220,2
0,1,2,0,0,58,88247,1
1,1,1,0,0,46,75237,3
1,0,1,1,0,59,73963,1
1,0,1,1,0,62,75646,3
1,0,1,1,0,21,30212,2
1,1,2,1,1,62,78669,1
1,0,1,1,1,73,87699,1
1,1,3,1,1,59,20361,3
0,1,1,0,0,79,53436,2
1,0,2,0,0,66,48974,1
1,0,3,0,0,83,34500,1
1,0,2,0,1,74,72302,3
1,0,3,1,0,33,99712,1
1,0,3,0,0,50,73155,1
1,0,1,0,1,48,49736,2
0,1,1,1,0,52,16395,1
0,1,2,1,1,21,50304,1
1,0,2,1,1,61,30297,1
1,0,3,1,1,41,13978,1
1,0,1,1,1,29,97971,2
1,0,2,1,0,43,66346,1
1,0,2,0,1,76,87416,1
1,0,3,1,1,83,46144,2
0,0,3,0,0,68,18582,1
1,1,3,0,1,69,81768,1
1,0,3,0,1,25,44846,2
1,0,3,1,0,53,31349,3
1,1,1,0,0,61,27095,1
1,0,3,0,1,35,46662,2
0,1,1,0,1,80,69424,2
1,1,1,1,1,61,59028,3
1,0,1,0,0,79,45970,1
1,0,2,1,1,32,87570,1
1,0,2,0,1,23,53804,2
1,1,2,0,1,24,90223,2
1,0,3,0,0,30,15983,2
0,0,2,0,1,48,25004,2
0,0,2,0,1,31,20646,1
1,1,1,1,0,39,71655,3
1,0,1,0,0,34,25687,1
1,0,2,0,0,70,60464,2
1,0,3,0,1,48,44368,1
1,0,2,1,1,43,29555,3
1,1,1,1,0,59,56314,2
0,0,2,1,0,58,10473,2
1,0,3,0,1,61,21116,3
1,0,3,1,1,66,11192,1
1,0,2,0,1,21,83162,2
1,0,2,0,0,36,44799,2
0,0,2,0,1,23,49101,2
1,0,3,0,1,45,60585,3
1,0,2,1,1,41,49915,1
1,0,2,0,1,47,83629,2
1,1,2,1,0,81,25209,3
1,0,1,1,1,81,78318,2
1,1,3,0,1,27,88915,3
0,0,2,1,1,38,24100,1
0,1,2,0,0,47,50889,2
1,1,3,0,0,27,85002,1
1,0,2,0,0,19,64594,2
1,0,2,0,1,45,40997,2
1,0,2,0,0,66,84529,2
1,0,1,1,0,57,34498,1
0,1,1,0,1,62,59830,2
1,0,2,1,1,81,90318,1
1,0,1,0,1,74,87085,3
1,1,2,0,0,28,77539,1
1,0,1,1,0,68,59259,1
1,0,2,0,1,33,89087,1
0,1,2,0,1,73,13004,1
1,0,3,1,1,45,77646,1
1,0,2,0,0,72,68658,2
0,0,1,0,0,71,61183,2
1,0,3,1,0,77,54045,1
1,0,3,0,1,30,81865,1
1,0,3,0,0,56,14335,1
1,0,1,0,0,65,56647,1
1,1,2,0,0,19,74421,2
1,0,3,0,0,83,35754,2
1,1,3,1,1,31,52505,1
1,0,3,0,1,62,57405,2
1,0,2,1,0,58,39529,2
1,0,3,1,1,37,79838,1
1,0,2,0,0,39,36734,2
1,1,2,1,1,62,63847,2
1,1,3,0,1,83,94561,1
1,0,3,0,1,74,34292,2
1,0,3,0,0,60,38881,1
0,0,3,1,1,47,22546,1
1,0,3,0,0,25,49680,2
0,0,1,0,0,85,54789,2
1,0,1,1,1,59,30844,2
0,0,2,0,1,31,30484,2
0,0,2,0,0,53,32345,3
1,1,3,0,1,33,99638,2
0,1,1,0,1,37,47924,3
0,0,2,1,1,71,46456,3
1,0,1,1,1,60,42882,2
1,1,1,0,1,67,95707,1
1,1,3,1,0,81,81013,1
0,0,3,0,0,63,29333,1
1,0,2,0,0,63,90632,1
0,0,1,1,0,75,54365,3
1,1,3,0,1,42,77050,2
1,0,3,1,0,40,97957,1
0,1,1,1,0,63,21239,2
0,1,2,1,0,79,22684,1
1,0,1,0,1,23,79860,2
1,0,2,1,0,58,45293,2
1,1,3,0,1,29,53366,2
0,0,1,0,0,83,23360,3
0,0,1,0,1,23,67930,2
1,0,2,0,1,57,42302,1
1,0,2,1,1,54,52676,1
1,0,1,1,1,71,30322,2
1,0,1,1,0,20,75944,3
0,1,2,1,0,83,24719,3
0,1,1,0,1,67,54695,2
0,1,2,0,0,66,33247,2
0,0,1,0,1,33,14179,1
0,1,1,0,0,38,70183,3
1,0,1,1,0,35,13587,2
0,0,1,0,0,73,38495,2
0,0,3,1,1,27,16010,2
1,0,3,0,0,56,78838,1
1,1,3,1,0,70,87909,2
1,0,1,1,1,26,81704,2
0,1,3,0,0,52,39144,1
1,0,3,1,1,53,24553,1
1,1,2,1,0,42,99111,2
1,1,3,1,1,66,92789,1
1,0,3,0,1,41,65562,2
1,0,3,0,0,66,92416,1
1,1,3,1,1,21,39158,2
1,0,3,1,0,85,58976,1
1,0,3,1,0,83,74278,1
1,1,1,0,0,32,58717,1
0,0,1,1,1,24,36511,3
1,0,1,0,0,81,80619,3
0,0,1,1,1,85,66668,1
0,0,1,1,1,21,26020,2
0,0,1,0,0,80,26688,1
1,1,2,0,0,27,61003,3
1,0,1,0,0,27,54500,2
1,1,2,0,0,18,85427,1
0,0,1,1,1,37,69462,1
1,0,3,0,1,73,67011,1
1,1,1,0,1,62,58166,3
0,1,1,0,1,68,72969,2
1,1,1,1,0,81,84362,1
1,0,1,0,0,55,57307,1
1,1,1,0,0,27,69495,2
0,0,2,1,1,80,84189,3
0,1,2,0,1,18,56141,3
0,1,1,0,1,71,64648,1
1,1,2,0,0,81,47290,2
1,0,1,0,0,34,77880,1
1,0,1,0,0,60,59667,1
1,1,2,1,0,83,87862,2
0,1,1,0,0,55,46785,2
1,0,2,1,0,69,50780,2
1,1,2,1,1,25,60733,2
1,0,3,0,1,74,31393,2
1,0,2,0,0,26,14578,2
1,0,1,1,1,21,38407,2
1,0,1,0,1,40,62313,1
1,0,1,0,0,28,66008,3
1,1,3,0,1,66,20707,2
1,1,3,1,1,85,29733,3
0,0,1,0,0,80,34021,1
1,1,3,1,1,34,83676,1
0,0,1,1,1,81,50626,3
1,0,2,1,1,55,89581,1
0,0,1,1,1,63,17513,2
1,0,2,0,0,77,32691,1
1,0,2,1,0,29,49348,2
1,0,3,0,0,18,38057,1
1,0,3,1,0,34,78174,2
1,1,3,1,0,54,27966,2
1,0,2,1,0,18,79128,3
1,1,3,0,1,41,72960,2
1,0,2,0,1,38,78032,3
1,0,2,1,0,32,28647,3
1,0,3,1,0,29,15973,2
1,0,1,1,1,48,45068,1
1,0,3,1,1,57,10106,1
1,0,1,0,0,63,92621,3
1,0,3,1,1,40,37596,2
0,0,1,0,1,33,59309,1
1,0,1,1,0,36,79113,2
1,0,1,0,0,51,69935,2
1,0,1,1,1,61,99828,3
1,1,1,1,0,21,44491,2
1,0,2,1,1,32,74511,2
0,1,1,0,1,65,70795,3
1,0,2,0,0,48,59825,2
0,0,2,1,1,53,46130,3
1,0,2,1,0,65,19242,1
1,0,2,1,0,35,91143,3
1,1,1,0,0,23,93598,3
1,1,2,1,1,23,25980,2
1,0,1,1,1,47,68685,1
0,1,3,1,0,65,16752,1
0,0,1,0,1,24,49695,3
1,0,2,1,1,27,18193,1
1,0,2,0,0,20,76337,1
0,0,1,1,1,54,15529,1
1,1,3,1,1,35,73949,1
1,0,2,0,1,78,19133,3
1,0,1,0,0,25,26760,2
1,1,3,0,0,80,74815,1
0,1,1,0,1,42,22448,2
0,0,3,0,0,25,40223,1
1,0,3,0,0,54,57758,2
1,1,3,0,1,18,32544,3
1,0,3,1,0,71,98227,2
1,1,2,1,1,78,65854,2
1,0,1,1,1,60,41594,2
1,0,2,1,1,31,19813,1
1,1,3,1,1,82,96574,2
1,0,3,1,1,38,63926,2
1,0,3,0,1,40,74570,1
0,1,3,0,1,75,45997,2
1,0,3,1,1,57,78058,2
1,1,1,0,0,47,64907,2
1,1,2,1,0,33,16006,2
1,0,3,0,0,85,45195,1
1,0,1,1,1,41,79722,2
0,1,1,0,1,71,56980,2
1,0,1,1,1,59,72680,1
1,1,3,1,1,54,71768,1
1,0,3,0,1,34,73954,2
1,0,1,0,1,28,39799,2
1,0,1,1,0,74,59357,2
1,0,2,1,1,81,78790,2
1,0,2,0,1,27,72880,2
0,1,1,1,0,70,64911,2
1,0,2,1,1,57,80882,1
1,0,1,0,1,26,41184,2
1,1,1,1,1,19,34892,3
1,0,1,0,0,51,94632,2
0,0,1,1,1,29,57372,2
1,0,1,1,0,26,50119,2
0,0,2,0,1,62,13470,1
1,0,2,0,1,44,76124,1
0,1,3,0,1,53,15330,2
1,0,3,0,1,62,24704,2
1,0,3,1,1,38,80512,1
0,0,2,1,0,74,23552,1
0,0,2,1,1,48,58644,1
1,1,3,0,0,34,45154,1
1,1,3,0,1,72,86258,3
1,0,3,1,1,51,13873,2
1,0,3,0,0,68,36828,2
1,0,1,1,0,51,14117,3
1,0,2,1,0,31,84849,3
1,0,1,0,0,39,61734,3
1,0,2,0,1,21,36613,1
0,1,1,1,1,37,77690,3
1,0,2,0,1,58,68016,1
1,0,1,0,0,40,49117,2
0,0,3,1,0,61,41550,2
1,0,3,0,1,46,51569,3
0,0,2,1,1,80,33516,2
1,1,2,1,0,42,92841,3
1,1,3,0,0,37,52874,1
1,1,1,0,1,54,77205,3
1,0,3,1,0,61,30268,2
1,0,3,0,1,71,63256,2
0,0,1,0,1,35,68752,2
1,0,2,0,1,80,57296,1
1,0,3,0,1,36,23447,2
1,0,1,0,0,34,97419,2
1,1,1,0,1,66,81579,3
1,1,3,0,1,44,54830,2
1,0,1,1,0,44,27143,3
1,0,3,0,0,70,48269,3
1,0,3,1,1,45,83983,1
1,0,1,1,0,24,73089,1
1,0,2,0,0,37,69342,1
0,1,2,0,1,34,59717,1
1,0,2,1,0,46,33115,3
1,0,2,0,0,23,95634,2
1,0,2,1,1,31,75289,1
1,0,3,0,0,36,12736,2
1,0,3,1,1,47,35888,2
1,0,3,0,1,47,53961,2
1,1,3,1,0,57,45036,2
1,0,3,1,1,28,74663,3
0,1,2,1,1,34,43484,2
1,1,2,1,0,30,25611,1
0,1,1,1,1,38,18681,2
1,0,1,1,0,44,45080,1
1,0,1,1,1,37,80119,3
1,0,3,1,1,25,96502,3
1,1,1,0,1,33,96177,1
1,0,1,0,1,21,32238,1
1,1,1,1,1,33,54146,2
1,0,1,1,0,22,82359,2
1,0,2,0,0,26,88279,1
0,1,1,1,0,47,74474,1
0,0,1,1,0,80,45346,2
0,0,1,0,1,70,37368,2
1,1,2,0,1,78,74682,2
0,0,1,0,1,45,18362,1
1,0,2,1,0,56,76563,2
1,0,1,1,0,35,38141,1
1,0,2,0,1,39,87745,2
1,1,2,0,0,38,54388,3
0,0,2,0,0,80,38281,2
0,0,2,0,1,84,53939,1
0,0,2,0,1,58,29070,2
0,0,2,1,1,69,17887,2
1,0,2,1,1,81,86738,1
1,0,1,0,0,18,68707,1
0,1,3,1,1,65,11172,3
1,0,1,0,0,38,87426,1
1,0,3,1,0,36,55983,1
1,0,3,1,0,38,72451,3
1,0,3,1,1,67,68686,1
1,0,2,0,0,82,53681,1
1,1,1,1,1,73,91593,1
0,0,1,1,1,37,53558,1
0,1,3,1,1,71,15334,1
1,0,2,1,1,74,75717,2
1,1,1,0,0,22,97175,3
1,0,1,0,0,78,24073,2
1,0,2,1,1,72,96013,2
1,0,1,0,1,75,56263,1
0,0,1,0,0,26,28509,1
1,0,3,1,1,68,46121,1
1,0,3,1,0,28,93097,2
0,1,2,1,0,32,64403,2
1,0,3,0,1,47,46131,2
1,0,1,1,1,65,82786,1
1,0,3,1,1,27,51900,3
1,1,3,0,0,69,24550,1
1,1,3,0,0,41,98738,3
0,1,1,1,1,56,62711,1
0,1,1,0,1,41,14519,3
1,0,3,1,1,20,94100,1
1,0,2,1,0,76,23826,1
1,0,1,1,0,73,93575,2
1,0,1,1,0,68,71438,2
0,0,1,0,1,39,62863,2
1,1,3,1,0,72,60041,1
1,0,2,0,0,52,25815,2
1,0,1,0,0,51,86126,1
1,1,2,1,0,74,28713,2
0,0,3,1,1,75,70114,1
1,0,1,1,0,20,84085,1
1,0,2,0,1,57,43353,1
1,0,2,0,0,32,58126,1
0,1,1,0,0,71,42459,2
1,0,1,1,0,44,66654,2
1,1,2,1,1,23,62461,2
1,1,3,0,0,62,70469,2
1,0,1,0,0,22,52411,3
1,0,2,1,0,58,98056,1
1,1,3,1,1,84,26547,2
0,0,1,0,1,60,86062,2
0,0,1,1,1,69,27749,2
0,1,2,0,0,23,12382,1
0,0,1,1,0,62,72431,1
1,0,2,0,1,25,98292,1
1,0,2,1,1,31,41327,2
1,0,3,1,0,77,43513,1
1,0,2,0,0,45,90883,3
0,0,1,1,1,66,61448,1
1,0,3,0,0,30,30343,2
1,0,2,1,1,30,70803,1
1,1,1,1,1,65,74169,1
1,0,3,1,0,66,27392,1
1,1,2,1,0,79,87813,1
0,1,1,1,0,40,21373,3
1,0,2,0,1,59,36057,2
1,1,3,1,0,56,76763,3
1,0,1,1,0,58,71330,3
1,1,3,1,0,46,43917,2
1,0,1,1,1,46,79709,1
1,0,3,1,0,34,86758,2
1,0,2,1,1,63,49788,2
1,0,1,1,1,71,75590,2
1,0,1,1,0,22,43557,2
0,0,3,1,1,24,35974,1
0,0,1,0,1,48,38207,2
1,1,1,0,1,70,66406,1
0,1,1,0,1,64,97764,1
1,0,2,0,1,31,91938,1
0,0,1,1,1,84,29891,2
1,1,3,0,1,31,64050,1
1,0,1,1,0,76,68836,3
1,0,2,0,1,84,33399,1
1,1,3,0,1,73,71932,2
1,0,3,1,1,51,42152,1
1,0,2,1,0,39,65742,3
1,0,2,1,0,42,59039,2
1,0,3,1,1,52,62230,1
0,1,2,0,0,83,64090,1
1,1,2,0,1,84,17009,2
1,0,2,0,1,59,19617,2
1,1,2,0,0,71,81497,1
1,0,2,1,0,68,34202,1
0,0,2,0,0,48,21434,1
0,0,1,0,1,62,59060,2
0,0,1,1,1,19,52205,1
0,0,3,0,1,84,24534,1
1,0,1,0,0,20,96833,1
0,1,2,0,1,26,46321,1
1,0,1,0,1,29,87303,2
1,0,3,0,1,77,10261,2
0,1,1,1,1,59,24800,1
1,0,3,0,1,76,16926,1
0,0,2,1,1,68,36761,2
1,0,1,0,1,40,90414,2
1,1,2,1,0,65,41484,1
1,0,2,0,1,63,46478,3
1,1,1,1,1,44,32108,3
1,0,2,0,0,77,86153,3
1,0,1,1,1,25,39239,1
1,0,1,1,1,34,43961,2
1,0,2,0,1,72,72871,1
1,1,1,1,1,30,36477,1
1,0,3,0,0,52,17920,3
1,0,1,1,0,40,19525,3
1,0,3,0,1,28,75853,1
1,0,1,0,1,56,57780,1
1,1,3,0,0,82,98924,2
1,1,3,1,1,64,95332,1
1,0,2,1,1,25,14299,2
0,0,1,1,1,66,57699,1
1,0,3,1,0,18,91166,1
1,0,3,1,1,28,17195,2
1,0,3,0,0,74,99513,1
1,1,1,1,0,64,21637,3
1,0,3,0,0,41,44749,3
1,0,2,0,0,66,41992,1
1,0,1,1,0,55,95816,2
1,1,2,1,0,81,98656,1
1,0,1,0,1,21,75904,2
0,1,1,0,1,75,17164,2
1,0,2,1,0,30,62332,3
1,0,3,1,1,22,40450,1
1,0,3,1,0,58,54664,2
1,1,2,1,0,43,71054,1
1,1,1,1,0,34,64675,1
1,1,2,0,0,23,87847,1
1,0,2,0,0,72,41804,2
1,0,2,0,0,43,28172,1
1,0,3,0,1,31,95564,3
1,1,3,1,0,75,14536,3
1,0,3,0,0,58,63834,1
1,0,3,0,0,69,94473,1
1,0,3,1,0,28,73771,1
1,0,2,1,1,37,56972,1
0,0,3,0,0,18,40935,2
1,0,2,0,1,34,36752,1
1,0,3,0,0,76,58025,1
1,0,1,0,0,75,75554,3
0,0,1,1,1,52,16207,1
0,1,1,0,0,61,28250,3
0,1,1,0,1,82,92607,1
0,1,1,0,1,69,73436,3
1,0,1,0,0,20,60242,2
1,1,3,1,0,56,70303,2
1,0,3,1,0,35,36990,3
1,0,3,1,0,24,45685,3
1,0,3,0,1,51,97744,2
1,1,2,0,0,65,51048,1
1,1,2,1,1,80,67996,2
1,0,1,0,0,48,32020,1
1,0,3,0,0,37,83819,1
1,0,3,0,0,53,42712,2
0,1,2,1,0,58,73279,1
1,0,3,0,0,19,12153,1
1,0,3,1,1,84,69370,3
1,0,1,1,0,34,23721,1
0,0,1,1,1,70,57612,2
0,1,1,1,0,53,25618,1
1,0,1,0,0,42,55620,1
1,0,2,1,0,58,81994,2
1,1,1,1,1,18,66000,3
1,0,1,1,0,58,63160,2
1,0,3,1,1,23,99594,2
1,1,2,0,1,31,85193,1
1,0,2,1,0,31,50667,3
1,1,2,0,1,67,85344,2
1,0,2,1,0,57,47342,1
1,1,2,0,0,36,83103,3
1,0,3,1,1,62,93923,1
1,0,1,0,0,37,68825,2
1,0,2,1,0,44,61925,2
1,0,3,0,0,69,97943,2
1,0,1,0,0,79,76320,3
0,1,1,1,1,63,36809,1
1,0,3,0,1,51,53671,1
1,0,2,0,0,71,89050,1
0,0,2,0,0,68,75569,1
0,0,2,0,0,84,19560,2
1,0,1,1,1,73,48870,1
1,0,3,1,1,66,43385,1
1,0,3,0,1,52,75280,1
1,0,3,0,0,75,86847,3
1,0,3,0,1,18,64308,1
1,1,3,0,0,35,87415,2
1,0,1,1,1,35,95067,2
1,0,1,1,0,23,48215,1
1,0,1,0,0,68,79351,1
1,1,3,0,0,40,31916,1
0,0,1,0,0,83,92132,1
1,0,2,1,0,47,90122,1
0,0,2,1,1,25,43956,3
1,1,2,0,0,61,69873,1
1,0,3,0,1,65,16827,1
1,0,1,0,0,60,93031,1
1,0,1,0,1,33,99499,3
1,1,3,0,1,78,34022,1
0,1,1,0,0,53,87104,1
1,0,2,1,0,79,13906,3
1,0,1,1,0,42,40254,1
1,0,2,1,1,57,85276,1
1,0,2,1,1,25,93096,3
1,1,1,0,0,39,86376,2
1,1,1,0,0,33,51403,2
1,0,1,0,1,27,84058,2
1,1,1,1,1,22,35615,2
1,1,3,1,1,47,73823,3
1,1,1,1,0,29,82214,2
1,0,1,0,1,39,81352,3
1,0,1,0,1,37,89441,1
1,0,3,0,1,21,88378,2
1,1,3,1,1,18,30227,2
1,0,1,0,0,27,19789,2
1,0,1,0,1,19,42500,2
1,0,1,1,0,41,98093,3
1,0,3,1,0,63,53428,3
1,0,1,0,0,61,89417,1
1,0,3,0,1,84,82642,2
1,0,1,0,1,63,72438,1
1,0,2,0,0,60,50812,1
1,0,3,0,1,59,79620,2
1,0,3,1,0,49,61750,1
0,1,1,1,1,20,80206,1
1,0,3,1,0,26,62109,3
1,0,2,0,0,77,77853,2
1,0,2,1,1,50,22100,2
1,1,3,1,0,64,83517,1
1,1,2,0,0,33,23343,3
1,0,2,0,0,40,46874,3
1,0,3,1,0,28,11329,1
1,0,1,1,1,21,78948,2
1,0,3,1,0,70,78544,1
1,0,2,0,0,69,59931,2
1,0,1,0,0,67,85380,3
1,0,2,1,1,42,74506,1
1,0,1,0,1,73,77959,2
1,1,3,1,0,42,12033,3
1,0,3,1,1,67,72178,1
1,0,1,0,1,28,53549,2
1,0,1,1,0,23,38788,3
0,1,1,1,1,54,33849,1
1,1,3,0,0,85,11053,3
1,0,3,1,1,19,21501,2
1,0,1,1,0,29,43533,1
1,0,3,0,0,74,16446,3
1,0,2,1,0,81,21207,2
1,0,3,1,0,22,89370,2
1,0,2,1,0,74,82467,1
1,1,2,0,1,60,56858,2
1,0,2,1,0,36,51422,1
1,0,2,0,0,77,32157,2
1,0,3,1,0,67,50298,3
0,1,1,0,0,29,18906,1
0,1,2,0,1,70,14559,2
0,0,1,0,0,76,17273,1
0,1,1,1,1,56,89819,3
1,1,3,1,0,33,47836,3
1,0,1,1,0,63,77034,2
1,0,3,0,0,21,70026,1
1,0,2,1,1,49,98986,3
0,1,1,0,0,85,58706,3
1,0,2,0,1,53,14786,2
1,0,1,0,0,62,95341,2
1,0,1,1,1,60,92722,2
1,0,3,1,0,46,87295,2
0,1,2,0,1,45,14248,2
1,0,2,0,1,49,40135,1
1,0,3,1,0,61,28817,1
1,1,2,0,0,51,92630,2
1,1,2,0,0,35,43904,3
0,1,1,0,1,78,12372,2
0,0,2,0,1,23,27022,1
1,0,1,0,0,46,33388,3
1,0,3,1,0,42,49553,2
0,1,1,1,1,77,38725,1
1,0,2,1,1,35,89722,3
1,0,1,1,1,83,72796,3
0,0,2,1,1,64,17411,2
1,0,3,1,0,69,21538,1
1,1,3,0,0,39,66569,2
0,0,1,1,1,28,25278,3
0,0,1,1,1,52,67530,1
0,1,1,0,0,51,88541,2
1,0,3,0,1,40,65822,2
1,1,2,1,0,78,37110,2
1,0,2,1,1,54,54533,2
0,1,2,1,0,54,88176,2
1,1,3,1,0,38,83434,3
0,0,1,1,0,69,56715,2
0,1,1,0,1,38,25867,3
0,0,2,0,0,41,48586,2
1,0,3,1,1,73,69201,1
1,0,2,0,1,35,88246,2
1,0,3,1,1,36,25719,1
1,0,3,0,1,49,12537,1
1,0,1,1,0,41,58516,2
0,0,1,0,1,59,65094,1
1,0,2,1,1,45,49504,2
0,0,1,0,1,52,39782,2
1,0,2,0,1,41,74721,1
1,0,1,0,0,20,70438,2
1,1,3,0,0,45,98091,1
1,0,3,0,1,66,70230,2
1,0,2,0,1,32,32175,1
1,0,3,0,1,80,84166,3
1,0,3,1,0,85,48728,1
1,0,1,1,1,23,41285,1
1,0,3,0,0,23,63737,1
1,0,2,0,0,63,63316,1
1,0,3,1,0,53,31378,1
1,1,1,0,0,66,82267,1
1,0,1,0,1,35,86395,1
1,0,3,0,0,80,74127,2
1,0,2,1,0,31,89710,2
1,0,2,0,0,48,58968,1
1,0,1,1,0,28,11898,1
1,1,1,1,1,41,91927,2
1,0,3,0,1,26,11356,1
1,0,1,0,1,25,92425,1
1,0,3,1,0,46,83505,1
1,0,1,1,0,70,88513,1
1,0,2,0,1,80,67332,1
0,1,1,1,1,82,46705,2
1,0,1,1,1,34,92658,1
1,1,1,0,1,58,71622,2
1,0,2,0,0,40,81084,2
1,0,2,0,0,28,48293,2
1,0,1,1,1,53,96661,2
0,0,1,1,0,57,10941,1
0,1,2,1,1,85,16025,2
1,0,3,1,0,24,25905,3
1,0,1,0,0,31,47662,1
1,0,3,0,1,39,67842,2
1,1,3,1,0,54,83417,3
1,1,1,0,0,44,44016,2
0,1,1,1,0,79,26352,1
1,0,3,0,0,36,60097,1
1,0,1,0,0,59,60946,3
0,0,1,0,0,35,14255,3
1,0,3,1,0,25,29554,2
1,0,1,1,0,70,40458,1
0,0,2,0,1,50,84924,2
1,0,2,1,1,21,26013,2
1,0,1,0,1,18,43561,1
1,0,3,1,1,37,88341,1
1,1,3,1,1,84,59909,2
0,0,1,1,1,72,84315,3
0,1,3,1,1,32,22416,2
1,0,3,1,0,29,61079,3
1,1,3,0,1,31,49898,2
0,1,1,0,1,27,13610,3
0,0,2,0,1,76,43061,2
1,0,1,0,0,80,89266,2
0,1,3,0,1,45,90572,1
1,0,2,1,0,76,88727,2
1,0,1,0,1,45,95775,1
1,0,3,1,0,72,68197,3
1,0,3,1,1,26,84452,1
1,0,1,1,0,53,86320,3
1,1,1,1,1,33,61792,3
1,0,2,1,1,28,43643,3
1,0,3,1,1,63,49591,1
1,0,3,1,0,60,19278,2
0,1,1,1,1,32,31683,1
1,0,3,0,1,79,92949,1
1,0,1,1,0,59,64660,3
1,0,3,0,0,63,52257,1
0,0,1,0,0,24,50314,3
1,0,2,1,0,29,88070,1
1,1,3,1,1,18,10505,3
0,1,1,0,0,58,54126,2
1,1,3,0,0,35,70523,1
1,0,2,0,0,48,54289,1
1,0,3,1,0,63,71816,2
0,0,1,0,1,34,51942,1
1,1,2,1,0,55,87359,2
1,0,3,0,0,29,92135,1
0,1,2,1,1,23,37495,1
1,1,2,1,1,37,44005,3
1,1,2,0,0,51,95028,1
1,0,2,0,1,29,63935,3
0,0,2,1,1,68,10174,2
1,0,3,1,1,47,43000,3
1,0,2,1,1,26,76497,2
0,1,1,0,1,62,26311,1
1,1,3,1,1,62,94241,2
1,0,3,0,0,37,75952,3
1,0,2,0,0,53,25724,1
1,0,1,0,1,77,88181,1
1,0,1,1,0,64,65990,2
1,1,2,1,0,68,99187,1
1,0,1,0,1,32,28301,3
1,0,2,1,0,28,97524,1
1,0,2,1,0,44,12593,2
1,0,1,1,0,19,55526,1
1,0,3,0,1,49,72468,1
1,1,3,0,0,46,75361,1
1,1,1,1,1,70,49271,2
1,1,3,0,1,67,95240,2
1,0,3,0,0,21,69509,3
1,0,1,1,0,49,98066,1
1,0,2,0,1,54,28465,1
1,0,2,1,1,56,49306,1
1,0,1,0,0,41,56527,1
1,0,1,1,1,54,58625,2
1,0,1,1,1,52,69530,1
0,1,2,1,1,74,51731,1
0,0,3,1,1,33,61502,1
1,0,3,1,0,69,20424,3
0,0,2,0,0,85,48091,2
1,0,1,1,1,18,79619,1
1,1,2,1,0,64,45416,2
1,0,1,1,1,25,78780,3
1,0,2,1,0,58,24033,1
1,1,2,1,1,38,65385,1
0,0,2,0,1,83,97193,2
1,0,1,0,1,80,76573,2
1,0,1,0,0,45,97980,2
0,0,3,0,0,67,12798,2
1,0,3,0,1,44,24627,1
1,0,2,1,1,64,86068,1
1,0,3,1,1,30,42446,3
1,0,3,0,1,18,91954,1
1,0,1,0,1,63,70400,1
0,1,1,1,1,34,57380,1
1,1,2,1,1,70,68968,3
1,0,3,1,0,64,66735,2
0,1,1,1,1,68,85499,1
